user_id,QoS_bandwidth,QoS_packet-loss,QoS_delay,QoS_jitter,QoA_VLCresolution,QoA_VLCbitrate,QoA_VLCframerate,QoA_BUFFERINGcount,QoA_BUFFERINGtime,QoS_type,V_content,V_complexity-class,QoD_model,QoU_sex,QoU_age,QoU_Ustedy,QoF_begin,QoF_shift,QoF_audio,QoF_video,MOS
130,1024,0,0.328,0.049,360,654,30,1,2289,4,1,0,5,1,29,5,5,5,5,5,5
137,1024,0,0.454,0.051,360,2197,25,1,2290,5,2,2,5,1,26,5,5,5,5,5,5
107,1024,0,0.435,0.071,240,55,25,1,2291,4,2,2,5,1,26,5,2,5,3,3,4
147,1536,0,0.393,0.026,360,410,25,1,2294,5,2,2,3,1,28,5,4,4,4,3,4
159,1536,0,0.324,0.032,360,236,25,1,2297,4,2,2,5,1,55,4,3,4,3,4,3
4,1024,0,0.487,0.062,360,628,25,1,2297,5,2,2,2,1,38,5,3,4,4,4,4
158,1536,0,0.37,0.035,360,566,25,1,2300,5,2,2,2,1,40,5,3,5,4,4,4
125,1536,0,0.47,0.084,360,244,30,1,2301,4,2,2,5,1,30,5,4,5,4,4,4
180,1536,0,0.433,0.032,360,235,30,2,2302,5,2,2,2,1,25,5,4,5,3,4,3
157,1536,0,0.304,0.043,240,50,12,1,2302,5,2,2,8,0,30,5,4,5,3,4,3
102,1536,0,0.497,0.084,360,661,25,2,2308,4,2,2,5,1,19,5,5,5,3,4,3
121,1536,0,0.477,0.057,360,731,25,1,2309,4,2,2,5,1,30,5,4,5,4,4,4
125,1536,0,0.363,0.063,360,452,25,1,2314,2,2,2,5,1,30,5,4,5,4,4,4
172,1024,0,0.303,0.043,360,567,25,1,2314,4,2,2,4,1,28,5,4,5,4,3,4
140,1536,0,0.289,0.037,360,413,30,2,2317,5,2,2,5,1,40,3,4,5,5,5,5
102,3072,0,0.408,0.033,360,662,25,2,2322,4,1,0,5,1,19,5,5,5,4,4,4
127,3584,0,0.502,0.058,360,397,25,1,2323,4,1,0,5,1,23,5,4,4,4,4,4
131,3072,0,0.407,0.063,360,661,30,1,2327,5,1,0,5,1,27,5,4,5,5,5,5
153,3072,0,0.377,0.056,360,235,25,1,2331,5,1,0,2,0,38,5,3,4,2,4,2
129,1536,0,0.461,0.041,360,342,25,1,2332,4,1,0,5,1,30,5,4,4,3,3,3
126,1536,0,0.393,0.055,360,475,25,1,2335,4,1,0,5,1,19,5,4,5,4,4,4
106,1536,0,0.357,0.065,360,307,30,1,2336,2,1,0,5,1,53,5,2,5,5,5,5
9,1024,0,0.435,0.069,360,245,30,1,2336,5,2,2,2,1,27,5,4,4,4,5,4
130,1024,0,0.454,0.08,360,844,25,1,2337,4,1,0,5,1,29,5,5,5,5,5,5
156,1024,0,0.426,0.047,360,224,30,1,2337,5,1,0,7,0,30,5,4,5,5,5,5
124,1536,0,0.494,0.124,360,454,25,1,2342,2,2,2,5,1,30,5,4,5,4,4,4
1,1024,0,0.424,0.068,360,392,30,1,2343,5,1,0,2,1,22,5,5,5,5,5,5
158,2048,0,0.502,0.033,360,95,12,2,2345,5,1,0,2,1,40,5,4,5,2,3,3
175,1024,0,0.472,0.085,360,732,25,1,2346,4,2,2,5,1,52,5,4,5,4,4,4
52,3072,0,0.48,0.074,360,327,30,1,2348,4,2,2,5,1,26,5,4,5,5,5,5
99,2560,0,0.316,0.052,360,392,30,1,2354,2,1,0,3,1,44,5,4,4,3,3,4
153,3072,0,0.523,0.054,360,93,12,1,2354,5,2,2,2,0,38,5,3,3,4,2,1
128,3072,0,0.341,0.033,360,556,30,1,2356,2,1,0,5,1,27,5,2,4,3,2,4
93,3584,0,0.324,0.032,360,572,30,1,2356,5,1,0,2,0,19,5,4,5,4,5,4
130,3072,0,0.425,0.029,360,479,25,1,2361,4,1,0,5,1,29,5,5,5,5,5,5
118,3072,0,0.477,0.057,360,843,25,1,2362,2,1,0,5,1,35,5,4,5,4,4,4
122,3072,0,0.264,0.039,360,440,25,1,2365,4,1,0,5,1,32,5,4,5,4,4,4
129,2560,0,0.411,0.038,240,55,25,1,2366,4,2,2,5,1,30,5,5,5,5,5,5
118,1024,0,0.494,0.067,360,327,30,2,2367,2,1,0,5,1,35,5,4,5,4,4,4
130,1536,0,0.439,0.036,360,534,25,1,2367,4,1,0,5,1,29,5,5,5,5,5,5
130,1024,0,0.325,0.039,360,998,31,2,2369,2,1,0,5,1,29,5,5,5,5,5,5
52,1024,0,0.285,0.046,360,399,30,3,2374,4,2,2,5,1,26,5,1,4,5,3,4
152,1024,0,0.333,0.034,360,55,12,1,2375,5,1,0,2,0,29,4,4,5,3,3,3
119,3072,0,0.49,0.054,240,55,25,1,2377,2,2,2,5,1,30,5,3,5,4,4,4
127,3072,0,0.449,0.047,360,383,30,1,2377,2,1,0,5,1,23,5,5,5,5,5,5
143,2048,0,0.303,0.048,360,282,30,1,2379,5,1,0,7,1,47,5,5,5,3,5,3
63,3584,0,0.425,0.029,360,217,30,1,2382,2,1,0,5,1,27,5,3,4,5,5,4
121,2560,0,0.47,0.084,360,473,25,1,2382,2,1,0,5,1,30,5,4,5,4,4,4
131,3584,0,0.502,0.058,360,432,30,1,2382,4,2,2,5,1,27,5,4,5,5,5,5
111,1536,0,0.357,0.065,360,307,30,1,2383,2,2,2,2,1,25,2,4,5,5,5,5
128,3584,0,0.344,0.049,360,327,30,1,2383,4,1,0,5,1,27,5,3,4,5,5,5
72,3072,0,0.447,0.056,360,836,26,2,2384,2,1,0,6,1,20,5,4,5,4,4,3
153,3072,0,0.273,0.023,360,83,12,1,2389,5,2,2,2,0,38,5,3,5,2,3,1
122,3072,0,0.292,0.037,360,585,25,1,2391,2,2,2,5,1,32,5,4,5,4,3,4
123,3584,0,0.425,0.029,360,901,30,1,2394,2,2,2,5,1,24,5,4,5,4,4,4
104,2560,0,0.305,0.061,360,551,25,1,2395,5,1,0,5,0,21,5,4,5,4,4,4
125,3072,0,0.376,0.046,360,661,30,1,2396,4,1,0,5,1,30,5,4,5,4,4,4
162,3072,0,0.487,0.042,360,412,30,1,2398,5,2,2,1,0,50,4,4,5,4,5,4
138,3072,0,0.379,0.073,360,71,10,2,2398,5,2,2,3,1,26,5,4,5,3,3,3
131,2560,0,0.516,0.064,360,473,25,1,2399,4,2,2,5,1,27,5,4,5,5,5,5
173,3584,0,0.465,0.071,360,471,25,1,2400,4,2,2,2,1,31,5,3,5,3,4,4
118,3072,0,0.304,0.039,360,413,30,1,2401,4,2,2,5,1,35,5,4,5,4,4,5
172,3072,0,0.462,0.043,360,327,30,1,2403,2,2,2,2,1,28,5,4,5,4,4,4
121,3072,0,0.424,0.046,360,469,25,1,2408,2,1,0,5,1,30,5,4,5,4,4,4
145,3072,0,0.319,0.05,360,528,24,1,2409,5,2,2,3,1,25,4,5,2,5,4,5
181,1024,0,0.349,0.068,360,573,25,1,2409,5,2,2,3,1,19,5,3,5,4,5,4
133,3072,0,0.328,0.052,360,315,25,1,2410,4,1,0,5,1,31,5,4,5,4,5,5
125,1024,0,0.36,0.043,360,518,30,1,2411,2,1,0,5,1,30,5,4,5,4,4,4
125,1024,0,0.435,0.071,360,570,30,1,2413,2,1,0,5,1,30,5,4,5,4,4,4
138,1024,0,0.403,0.033,360,55,12,1,2414,5,1,0,3,1,26,5,5,5,3,3,3
114,1024,0,0.499,0.018,360,218,30,1,2416,2,1,0,5,1,54,5,4,5,4,5,4
130,1024,0,0.472,0.034,360,393,30,1,2416,2,1,0,5,1,29,5,4,5,4,4,4
119,1024,0,0.334,0.028,360,585,25,1,2417,4,1,0,5,1,30,5,4,5,4,4,4
55,1024,0,0.348,0.043,360,402,30,1,2417,5,1,0,6,1,44,5,2,5,5,5,5
117,1536,0,0.289,0.037,360,565,25,1,2419,2,1,0,5,0,29,5,4,5,4,4,4
28,1536,0,0.439,0.036,360,550,25,1,2419,4,1,0,3,0,28,5,2,5,5,5,5
139,1536,0,0.486,0.078,360,93,12,1,2419,5,1,0,5,1,39,5,4,5,5,4,5
173,1536,0,0.354,0.065,360,280,30,1,2423,2,1,0,2,1,31,5,4,5,5,4,4
117,1024,0,0.48,0.065,360,733,25,1,2424,2,2,2,5,0,29,5,4,5,3,4,4
130,1536,0,0.395,0.07,360,738,25,2,2426,4,2,2,5,1,29,5,4,5,4,5,4
130,1536,0,0.432,0.046,360,844,25,1,2426,4,1,0,5,1,29,5,4,5,4,4,4
17,1536,0,0.483,0.064,360,489,25,1,2426,4,1,0,3,1,39,5,5,5,5,5,5
69,2048,0,0.45,0.033,360,415,30,1,2430,3,1,0,6,1,21,5,3,5,3,3,4
114,1536,0,0.487,0.036,240,55,25,1,2435,4,1,0,5,1,54,5,4,5,4,5,4
106,2048,0,0.31,0.048,360,487,25,1,2436,4,1,0,2,1,53,5,2,5,3,3,2
9,2048,0,0.304,0.043,360,549,25,1,2442,5,1,0,5,1,27,5,4,5,5,5,5
127,1024,0,0.41,0.053,360,246,30,1,2443,4,1,0,5,1,23,5,5,5,5,5,5
142,2048,0,0.332,0.032,360,64,12,1,2445,5,1,0,5,1,36,5,5,5,1,5,1
145,2048,0,0.487,0.042,360,559,30,1,2446,5,1,0,9,1,25,4,5,5,5,5,5
121,2048,0,0.324,0.041,360,360,24,1,2447,4,1,0,5,1,30,5,4,5,4,4,4
144,2048,0,0.403,0.06,360,236,25,1,2450,5,1,0,5,1,41,5,5,5,4,4,4
119,2048,0,0.487,0.062,360,245,30,1,2452,4,1,0,5,1,30,5,4,5,4,4,4
70,2048,0,0.48,0.048,360,400,30,2,2453,3,1,0,6,1,18,5,4,5,5,4,5
109,2048,0,0.407,0.061,360,534,25,1,2454,4,1,0,2,0,14,3,3,5,3,4,4
143,2048,0,0.334,0.028,360,55,12,1,2458,5,1,0,7,1,47,5,5,5,4,4,4
123,2048,0,0.435,0.093,360,451,25,1,2459,4,1,0,5,1,24,5,4,5,4,4,4
143,2048,0,0.386,0.052,360,74,9,1,2459,5,2,2,7,1,47,5,5,5,3,5,3
53,3072,0,0.454,0.051,360,392,30,1,2465,5,1,0,5,1,24,5,5,4,3,3,3
124,2048,0,0.335,0.036,240,55,25,1,2466,4,2,2,5,1,30,5,4,5,4,4,4
181,1024,0,0.393,0.026,360,474,25,1,2466,5,1,0,3,1,19,5,4,4,4,4,4
105,2048,0,0.444,0.084,360,360,24,1,2469,2,2,2,5,1,43,5,2,5,5,5,5
119,3072,0,0.324,0.032,360,487,25,1,2471,2,1,0,5,1,30,5,4,4,4,4,4
125,1024,0,0.426,0.049,360,764,25,1,2471,4,2,2,5,1,30,5,4,5,4,4,4
140,2560,0,0.302,0.054,360,327,30,1,2472,5,2,2,5,1,40,3,5,5,5,5,5
64,2560,0,0.415,0.054,360,1107,30,2,2473,5,2,2,2,1,26,5,5,5,4,5,5
121,2048,0,0.489,0.072,360,308,30,1,2474,4,1,0,5,1,30,5,4,5,4,4,4
14,3072,0,0.273,0.023,360,491,30,1,2474,5,1,0,2,1,28,5,3,4,3,4,4
107,2048,0,0.304,0.043,360,703,24,1,2476,4,1,0,5,1,26,5,2,5,4,4,4
121,3584,0,0.49,0.054,360,565,25,1,2476,4,1,0,5,1,30,5,4,5,4,4,4
108,1024,0,0.286,0.048,360,246,30,1,2483,4,2,2,8,1,52,4,2,5,4,4,4
115,3584,0,0.439,0.036,360,683,25,1,2486,4,2,2,5,0,27,5,4,4,3,4,4
134,2560,0,0.395,0.07,360,471,25,1,2488,5,1,0,5,1,26,5,5,5,5,5,5
105,3584,0,0.358,0.045,360,436,25,1,2492,2,1,0,5,1,43,5,2,5,4,4,4
68,3072,0,0.424,0.05,360,373,25,2,2492,2,2,2,2,1,25,5,4,5,4,4,4
95,3584,0,0.307,0.049,360,300,30,1,2492,4,1,0,5,1,19,5,3,4,2,4,3
119,3072,0,0.447,0.056,360,736,24,1,2496,4,2,2,5,1,30,5,4,5,4,4,4
128,3072,0,0.334,0.065,360,607,25,1,2497,4,2,2,5,1,27,5,4,4,5,5,5
74,3584,0,0.285,0.054,360,543,25,1,2499,5,2,2,3,1,19,5,4,4,5,4,5
174,4096,0,0.328,0.039,360,667,25,2,2500,4,1,0,9,1,50,5,4,5,4,4,4
134,4608,0,0.444,0.049,360,235,30,1,2506,5,1,0,5,1,26,5,5,5,3,4,4
131,3584,0,0.379,0.073,360,392,30,1,2509,4,1,0,5,1,27,5,3,5,4,4,4
131,4096,0,0.455,0.033,360,1106,31,2,2509,4,2,2,5,1,27,5,4,5,5,5,5
31,1536,0,0.48,0.065,360,392,30,1,2513,5,1,0,2,1,25,5,4,5,4,4,4
173,3072,0,0.358,0.045,360,660,25,1,2515,4,1,0,2,1,31,5,4,5,3,4,4
125,1024,0,0.295,0.047,360,662,25,1,2518,2,2,2,5,1,30,5,4,5,4,4,4
167,1536,0,0.393,0.054,360,664,25,1,2518,4,1,0,9,0,30,5,4,5,4,4,4
180,1536,0,0.395,0.07,360,281,31,2,2518,5,1,0,2,1,25,5,3,5,1,3,2
121,3072,0,0.33,0.052,360,655,25,1,2519,4,1,0,5,1,30,5,4,5,4,4,4
122,1024,0,0.394,0.045,360,308,30,1,2519,4,2,2,5,1,32,5,4,5,4,4,4
10,3072,0,0.49,0.054,360,413,30,1,2526,2,1,0,6,0,25,5,4,5,4,4,4
138,3072,0,0.465,0.032,360,92,9,1,2529,5,1,0,8,1,26,5,4,4,2,2,3
122,3072,0,0.456,0.042,240,116,24,1,2530,2,1,0,5,1,32,5,4,5,4,4,4
126,3584,0,0.495,0.043,360,307,30,1,2531,4,1,0,5,1,19,5,4,5,4,4,4
129,1536,0,0.502,0.063,360,374,25,1,2535,4,2,2,5,1,30,5,5,5,5,5,5
74,3072,0,0.346,0.096,360,560,30,1,2535,5,1,0,2,1,19,5,5,5,4,4,5
71,1536,0,0.341,0.044,360,608,25,2,2537,5,2,2,3,1,20,5,4,5,5,4,4
126,1024,0,0.497,0.045,360,392,30,1,2538,4,2,2,5,1,19,5,4,5,4,4,4
130,2560,0,0.489,0.082,360,630,25,1,2538,4,1,0,5,1,29,5,5,5,5,5,5
125,3584,0,0.411,0.032,360,494,25,1,2540,2,1,0,5,1,30,5,4,5,4,4,4
119,1536,0,0.407,0.063,360,491,30,1,2546,2,1,0,5,1,30,5,4,5,4,4,4
174,3584,0,0.435,0.071,360,439,25,2,2547,4,1,0,9,1,50,5,4,5,4,4,4
131,1024,0,0.292,0.047,360,735,24,1,2548,2,1,0,5,1,27,5,4,5,4,4,4
139,3584,0,0.514,0.068,360,74,9,1,2548,5,1,0,5,1,39,5,4,5,3,4,4
100,3584,0,0.502,0.058,360,327,30,1,2555,2,1,0,6,1,52,5,3,4,3,2,3
64,3072,0,0.379,0.058,360,300,30,1,2555,5,1,0,2,1,26,5,4,5,4,4,4
131,3072,0,0.379,0.058,360,413,30,1,2557,2,1,0,5,1,27,5,4,5,5,5,5
181,3584,0,0.322,0.055,360,231,26,1,2559,5,1,0,3,1,19,4,3,3,2,4,3
44,4096,0,0.346,0.096,360,424,30,1,2560,5,1,0,2,1,22,5,5,5,4,5,4
173,3584,0,0.319,0.05,360,361,24,1,2563,4,1,0,2,1,31,5,4,5,4,4,5
83,4096,0,0.39,0.059,360,786,25,1,2563,5,1,0,3,1,30,5,4,4,3,4,3
117,4096,0,0.465,0.032,360,454,25,1,2564,2,1,0,5,0,29,5,4,5,4,4,4
39,2048,0,0.39,0.059,360,154,30,1,2564,4,1,0,4,1,20,5,4,5,5,5,4
131,4096,0,0.376,0.046,360,653,30,1,2565,2,1,0,5,1,27,5,2,5,4,4,4
65,4096,0,0.465,0.071,240,116,24,2,2565,2,1,0,3,1,26,5,4,4,3,3,3
134,4096,0,0.477,0.05,360,659,25,1,2566,4,1,0,5,1,26,5,5,4,3,4,3
162,4096,0,0.344,0.049,360,110,9,1,2568,4,1,0,1,0,50,4,2,5,3,4,3
86,4096,0,0.496,0.116,360,706,25,1,2568,4,1,0,5,1,25,5,3,5,5,5,5
121,3584,0,0.33,0.027,240,116,24,1,2568,4,1,0,5,1,30,5,4,5,4,4,4
126,3072,0,0.487,0.042,360,395,25,1,2569,4,1,0,5,1,19,5,4,5,5,5,5
24,3584,0,0.392,0.045,360,723,25,1,2571,3,1,0,6,1,23,5,3,5,3,4,3
125,4096,0,0.455,0.033,360,392,30,1,2572,2,1,0,5,1,30,5,4,5,4,4,4
119,4608,0,0.495,0.043,360,224,30,2,2572,4,1,0,5,1,30,5,4,5,4,4,4
124,4096,0,0.465,0.071,360,1053,30,2,2575,2,1,0,5,1,30,5,4,5,4,4,4
112,4096,0,0.455,0.033,360,224,30,1,2576,4,1,0,5,1,39,5,4,5,4,5,5
133,3584,0,0.333,0.034,360,656,25,1,2576,4,1,0,4,1,31,5,4,5,4,4,4
123,4096,0,0.292,0.047,360,559,30,1,2577,4,1,0,5,1,24,5,4,5,4,4,4
130,3584,0,0.312,0.049,360,306,30,1,2578,2,2,2,5,1,29,5,3,5,4,4,4
164,4096,0,0.444,0.049,360,530,25,2,2578,2,1,0,7,1,30,5,3,5,5,5,4
124,4096,0,0.477,0.05,240,115,24,1,2579,4,1,0,5,1,30,5,4,5,4,4,4
102,4608,0,0.435,0.049,360,658,25,2,2579,5,1,0,5,1,19,5,3,5,4,5,4
128,3584,0,0.377,0.056,360,519,30,1,2583,4,1,0,5,1,27,5,4,5,4,4,4
34,3584,0,0.322,0.055,360,833,26,2,2583,4,1,0,4,1,26,5,3,5,4,5,4
131,4096,0,0.334,0.065,360,661,30,1,2585,4,1,0,5,1,27,5,4,5,5,5,5
125,2048,0,0.339,0.035,360,452,25,1,2588,4,1,0,5,1,30,5,4,5,5,4,4
108,1536,0,0.301,0.037,360,477,25,1,2589,2,1,0,2,1,52,4,2,5,3,4,4
173,2048,0,0.438,0.04,240,116,24,1,2594,4,1,0,2,1,31,5,4,5,3,4,4
121,2048,0,0.408,0.033,240,55,25,1,2601,4,1,0,5,1,30,5,4,5,4,3,4
39,4096,0,0.496,0.116,360,573,30,1,2601,5,2,2,2,1,20,5,4,5,4,4,4
166,4096,0,0.307,0.049,360,472,25,1,2602,2,2,2,8,0,30,5,4,5,4,4,4
126,2048,0,0.48,0.074,360,731,25,1,2602,4,1,0,5,1,19,5,4,5,4,4,4
118,2048,0,0.469,0.066,360,611,25,1,2604,4,1,0,5,1,35,5,4,5,4,4,4
49,1536,0,0.37,0.035,360,731,25,3,2605,4,1,0,6,1,24,5,3,3,4,4,3
126,4608,0,0.328,0.039,240,115,24,1,2607,2,2,2,5,1,19,5,4,5,4,4,4
176,1536,0,0.303,0.065,360,384,30,1,2607,4,1,0,9,1,40,4,4,5,4,4,4
148,3584,0,0.33,0.052,360,392,30,1,2609,4,2,2,3,1,38,5,5,5,5,4,5
179,2048,0,0.505,0.051,360,1552,30,1,2610,5,1,0,2,1,26,4,4,3,4,3,4
90,2048,0,0.303,0.065,360,834,26,2,2614,4,1,0,1,1,44,5,4,5,4,4,4
118,2048,0,0.416,0.07,360,662,30,1,2615,2,1,0,5,1,35,5,4,5,4,4,4
161,2048,0,0.305,0.061,360,529,25,1,2616,5,1,0,1,0,45,4,3,3,1,3,2
127,4096,0,0.407,0.063,360,901,30,1,2619,4,2,2,5,1,23,5,5,5,5,5,5
127,1536,0,0.534,0.053,360,205,30,1,2620,2,1,0,5,1,23,5,4,4,5,5,5
138,4608,0,0.495,0.043,360,75,8,1,2621,4,2,2,8,1,26,5,5,5,3,4,3
147,4608,0,0.344,0.049,360,1813,25,1,2622,5,2,2,3,1,28,5,4,4,5,4,5
113,4608,0,0.39,0.059,240,114,24,1,2624,2,2,2,5,1,26,5,4,4,3,3,3
125,1024,0,0.328,0.052,360,901,30,1,2624,4,1,0,5,1,30,5,4,5,5,5,5
125,4096,0,0.465,0.032,360,488,25,1,2625,2,2,2,5,1,30,5,4,5,4,4,4
127,4096,0,0.435,0.049,240,115,24,1,2626,4,2,2,5,1,23,5,4,4,4,4,3
171,1024,0,0.308,0.055,360,586,25,1,2628,4,1,0,4,1,42,5,4,5,3,4,4
124,2048,0,0.449,0.047,360,224,30,1,2630,2,1,0,5,1,30,5,4,5,4,4,4
103,1024,0,0.3,0.039,360,360,24,1,2639,4,1,0,2,1,19,5,3,5,5,4,5
143,1536,0,0.436,0.046,360,150,30,1,2641,5,1,0,7,1,47,3,5,5,5,5,5
173,2048,0,0.497,0.045,240,55,25,1,2642,4,1,0,2,1,31,5,4,5,4,4,4
115,2048,0,0.415,0.054,360,571,30,1,2644,2,1,0,5,0,27,5,4,5,4,5,4
85,2048,0,0.477,0.057,360,392,30,1,2646,2,1,0,2,1,26,5,5,5,4,4,4
115,1024,0,0.323,0.037,360,582,25,1,2654,4,1,0,5,0,27,5,4,5,4,4,4
127,2048,0,0.292,0.037,360,518,30,1,2658,4,1,0,5,1,23,5,5,5,4,4,4
13,2048,0,0.481,0.041,360,399,30,1,2658,5,1,0,2,1,29,5,4,4,4,4,4
166,1024,0,0.482,0.082,360,729,25,1,2660,4,1,0,8,0,30,5,4,5,4,4,4
115,1024,0,0.305,0.047,360,653,30,1,2663,4,1,0,5,0,27,5,4,5,3,4,4
125,1536,0,0.371,0.08,360,392,30,1,2666,2,1,0,5,1,30,5,4,5,4,4,4
157,1536,0,0.494,0.067,360,66,30,1,2668,5,1,0,8,0,30,5,3,4,3,3,3
124,2048,0,0.487,0.062,360,205,30,1,2669,2,1,0,5,1,30,5,4,5,4,3,4
170,2048,0,0.326,0.061,360,728,24,1,2673,4,1,0,4,1,29,5,4,5,4,4,4
177,2048,0,0.328,0.039,360,401,30,1,2673,4,1,0,9,1,17,5,4,5,4,4,4
115,2048,0,0.379,0.073,360,302,30,1,2676,4,1,0,5,0,27,5,4,4,3,4,3
17,2048,0,0.307,0.049,360,243,12,2,2676,4,1,0,3,1,39,5,3,3,2,2,2
125,2048,0,0.421,0.058,360,412,30,1,2680,4,1,0,5,1,30,5,4,5,5,4,5
122,2048,0,0.399,0.07,360,360,24,1,2681,4,1,0,5,1,32,5,4,5,4,4,4
55,2048,0,0.427,0.046,360,327,30,1,2681,5,1,0,6,1,44,5,2,5,5,5,5
166,2048,0,0.328,0.036,360,393,30,1,2682,2,1,0,8,0,30,5,3,5,4,4,4
175,1536,0,0.436,0.046,360,706,25,1,2684,4,1,0,5,1,52,5,4,5,4,4,4
128,2048,0,0.33,0.052,360,660,30,1,2686,4,1,0,5,1,27,5,4,4,4,4,4
46,1536,0,0.458,0.078,360,818,30,1,2686,5,1,0,2,1,25,5,3,5,4,4,4
146,2048,0,0.316,0.052,360,26,12,1,2687,5,2,2,3,1,49,5,4,5,3,4,3
109,1536,0,0.414,0.068,360,392,30,1,2688,2,1,0,2,0,14,3,3,5,3,4,3
175,2048,0,0.304,0.039,360,562,25,1,2691,4,1,0,5,1,52,5,4,5,4,4,4
125,2048,0,0.489,0.082,240,115,24,1,2692,2,1,0,5,1,30,5,4,5,4,4,5
130,1536,0,0.377,0.063,240,116,24,1,2699,2,1,0,5,1,29,5,4,5,4,4,4
95,1536,0,0.393,0.054,360,566,25,1,2701,2,2,2,5,1,19,5,4,5,4,3,4
47,2048,0,0.48,0.048,360,556,30,2,2701,5,2,2,2,1,26,5,3,5,2,1,2
122,1536,0,0.347,0.036,360,685,24,1,2702,4,2,2,5,1,32,5,4,5,4,4,4
153,2048,0,0.505,0.051,360,546,30,2,2703,5,2,2,2,0,38,5,4,5,5,5,5
105,1024,0,0.341,0.044,360,578,30,1,2708,4,1,0,5,1,43,5,2,5,5,5,5
165,1024,0,0.433,0.038,360,110,12,1,2708,4,2,2,8,1,48,5,3,5,2,4,2
123,2048,0,0.334,0.028,360,392,30,1,2709,4,2,2,5,1,24,5,4,5,4,4,4
121,1536,0,0.48,0.065,360,571,30,1,2711,4,1,0,5,1,30,5,4,5,4,4,4
149,1024,0,0.429,0.037,360,137,13,2,2718,4,2,2,3,1,33,5,4,5,2,3,4
78,2048,0,0.33,0.027,360,607,25,1,2718,5,2,2,2,1,19,5,3,4,4,3,3
100,1536,0,0.488,0.077,360,896,30,1,2719,2,2,2,6,1,52,5,4,4,3,2,3
122,2048,0,0.412,0.048,360,400,30,1,2726,2,2,2,5,1,32,5,4,5,4,4,4
154,2048,0,0.438,0.044,360,74,9,1,2728,5,2,2,2,0,30,5,4,3,1,2,2
16,2560,0,0.486,0.078,360,820,26,2,2729,5,1,0,2,1,27,5,3,5,4,3,3
130,2048,0,0.408,0.033,360,225,30,1,2731,4,2,2,5,1,29,5,5,5,5,5,5
49,2048,0,0.477,0.05,360,836,26,2,2733,4,2,2,6,1,24,5,3,5,4,5,4
128,2048,0,0.313,0.072,360,466,25,1,2736,4,2,2,5,1,27,5,4,4,3,4,4
127,1024,0,0.3,0.039,360,724,25,1,2739,4,2,2,5,1,23,5,5,5,5,5,5
125,1024,0,0.531,0.076,360,360,24,1,2743,4,2,2,5,1,30,5,4,5,5,5,5
121,1536,0,0.436,0.046,360,728,25,1,2745,4,2,2,5,1,30,5,4,5,4,4,4
154,2048,0,0.341,0.033,360,607,25,1,2747,5,2,2,2,0,30,4,5,5,4,4,4
108,3072,0,0.496,0.116,360,790,11,1,2751,4,1,0,8,1,52,4,2,5,4,3,3
105,2048,0,0.377,0.056,360,519,30,1,2753,2,2,2,5,1,43,5,2,5,3,2,3
125,1024,0,0.305,0.047,360,225,30,1,2754,4,2,2,5,1,30,5,4,5,4,4,4
127,1536,0,0.418,0.039,360,360,24,1,2756,4,2,2,5,1,23,5,5,5,5,5,5
131,2048,0,0.3,0.033,360,243,30,1,2759,4,1,0,5,1,27,5,4,5,4,4,5
146,2048,0,0.39,0.051,360,585,30,1,2766,5,2,2,3,1,49,5,4,5,5,5,5
128,2048,0,0.332,0.032,360,466,30,1,2767,4,2,2,5,1,27,5,4,5,5,5,5
176,1024,0,0.308,0.055,360,724,25,1,2767,4,2,2,8,1,40,5,4,5,4,3,4
121,2560,0,0.48,0.073,360,245,30,1,2775,2,1,0,5,1,30,5,4,5,4,4,4
155,3584,0,0.334,0.065,360,79,12,1,2778,5,1,0,8,0,33,5,3,5,3,3,3
124,3072,0,0.284,0.032,360,384,30,1,2782,2,1,0,5,1,30,5,4,5,4,4,4
53,2560,0,0.386,0.052,360,736,24,1,2787,4,1,0,5,1,24,5,4,5,5,4,5
131,2048,0,0.403,0.06,360,628,25,1,2788,4,1,0,5,1,27,5,4,5,5,5,5
84,1024,0,0.377,0.063,360,425,30,1,2788,5,1,0,2,1,27,5,3,5,4,4,4
130,2048,0,0.439,0.072,360,558,30,1,2793,4,1,0,5,1,29,5,5,5,5,5,5
178,3072,0,0.274,0.039,360,659,25,1,2794,4,1,0,2,1,23,5,4,5,4,4,4
155,3072,0,0.454,0.051,360,221,30,1,2795,5,1,0,8,0,33,5,3,5,3,3,3
47,2048,0,0.302,0.046,360,412,30,1,2796,3,1,0,6,1,26,5,4,5,5,5,5
43,3072,0,0.435,0.049,360,834,26,1,2797,5,1,0,2,1,21,5,3,5,3,3,3
118,3584,0,0.348,0.043,360,326,30,1,2800,2,1,0,5,1,35,5,4,4,4,3,4
125,2048,0,0.349,0.068,360,557,25,1,2800,4,1,0,5,1,30,5,4,5,4,4,4
62,3072,0,0.499,0.018,360,394,25,1,2803,2,1,0,5,1,23,5,3,5,3,3,3
27,1024,0,0.403,0.06,360,470,25,1,2805,4,2,2,4,1,27,5,2,5,4,4,4
46,3072,0,0.318,0.027,360,659,25,1,2806,5,1,0,2,1,25,5,2,5,4,4,5
127,3072,0,0.318,0.027,360,702,24,1,2808,4,1,0,5,1,23,5,4,5,5,5,5
147,3584,0,0.333,0.034,360,230,26,1,2811,5,2,2,3,1,28,5,3,5,3,4,3
121,1024,0,0.407,0.061,360,606,25,2,2812,4,1,0,5,1,30,5,4,5,4,4,4
